mineral_name,image_url,downloaded,is_silver,is_hard_negative
Pyrite,https://www.mindat.org/xpic.php?fname=0991253001345567935.jpg&h=effe6c929fb390ff0a49e0396af41bd6,0,False,True
Stibnite,https://www.mindat.org/photos/812/65/0812655001231613406.jpg,1,False,True
Molybdenite,https://www.mindat.org/xpic.php?fname=02951540014889370896907.jpg&h=8aa08d33f884923323bacd9140a48bb2,0,False,True
Galena,https://www.mindat.org/photos/702/87/0702878001232634815.jpg,1,False,True
Hematite,https://www.mindat.org/photos/153/60/0153603001155041531.jpg,1,False,True
Stibnite,https://www.mindat.org/xpic.php?fname=0887856001431774369.jpg&h=1bce85bd27cd988cea47b923a071d0ee,0,False,True
Galena,https://www.mindat.org/xpic.php?fname=01178040014457059511830.jpg&h=878d295fda4be2c4c2855837824b609b,0,False,True
Sphalerite,https://www.mindat.org/photos/275/81/0275819001365845785.jpg,1,False,True
Stibnite,https://www.mindat.org/photos/674/77/0674774001305501061.jpg,1,False,True
Galena,https://www.mindat.org/photos/455/41/0455419001236380190.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/142/49/0142495001408688291.jpg,1,False,True
Stibnite,https://www.mindat.org/photos/242/88/0242888001148426017.jpg,1,False,True
Hematite,https://www.mindat.org/photos/541/56/05415610014683713187826.jpg,1,False,True
Sphalerite,https://www.mindat.org//imagecache/cb/d2/08433780014975376581316.jpg,0,False,True
Stibnite,https://www.mindat.org/photos/426/22/0426229001231745424.jpg,1,False,True
Galena,https://www.mindat.org/photos/759/83/0759831001398805474.jpg,1,False,True
Hematite (Var: Iron Rose),https://www.mindat.org/photos/802/50/0802507001257488296.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/912/67/0912671001140618052.jpg,1,False,True
Hematite,https://www.mindat.org/photos/587/97/0587971001429505060.jpg,1,False,True
Hematite (Var: Iron Rose),https://www.mindat.org/xpic.php?fname=0781952001391014861.jpg&h=6b5e876c6f89c14c4933d4a9d7efb6a0,0,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=0753461001294236587.jpg&h=3ed9c13d9a1690d50e74b87dd637b697,0,False,True
Stibnite,https://www.mindat.org/photos/638/26/0638268001237912759.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=00000890014517767919572.jpg&h=7d4548bbb834af2eb3df27e6b1632939,0,False,True
National Graphite Mine Circa 1916,https://www.mindat.org/photos/494/94/0494948001391304462.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/852/21/0852216001380746570.jpg,1,False,True
Hematite,https://www.mindat.org/photos/632/42/0632426001424585499.jpg,1,False,True
Hematite,https://www.mindat.org/photos/840/69/0840697001295128585.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=02311050014882059089344.jpg&h=37c410e84b9243f2bf14f3ea6fe4449c,0,False,True
Molybdenite,https://www.mindat.org/photos/121/34/0121346001249799489.jpg,1,False,True
Chalcopyrite,https://www.mindat.org/xpic.php?fname=0941561001202418497.jpg&h=4a516d24641889498b0ae8210b713f44,0,False,True
Stibnite,https://www.mindat.org/photos/524/03/0524034001085779821.jpg,1,False,True
Molybdenite,https://www.mindat.org/photos/644/52/0644528001267417278.jpg,1,False,True
Hematite,https://www.mindat.org/photos/554/50/0554506001273037987.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/927/17/0927170001126443584.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/276/40/0276409001281819485.jpg,1,False,True
Hematite,https://www.mindat.org/photos/940/23/0940234001246262782.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/174/52/0174521001388941924.jpg,1,False,True
Galena,https://www.mindat.org/photos/549/19/0549193001145616973.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/340/61/0340610001276060396.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/797/88/0797885001180534016.jpg,1,False,True
Graphite,https://www.mindat.org/photos/403/68/0403687001322316703.jpg,1,False,True
Hematite,https://www.mindat.org/photos/305/43/0305435001384020829.jpg,1,False,True
Hematite,https://www.mindat.org/xpic.php?fname=0529783001229516291.jpg&h=7917cf3efd1813dcaef5e3e684e141ff,0,False,True
Pyrite,https://www.mindat.org/photos/931/49/0931499001162630193.jpg,1,False,True
Chalcopyrite,https://www.mindat.org//imagecache/8d/9d/07207780014977665944821.jpg,0,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=08748350014896087867133.jpg&h=a35f3bc443cc05355f54160153cb2f6c,0,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0274503001232863547.jpg&h=84cb859d8f78097d85c7c192ba844808,0,False,True
Stibnite,https://www.mindat.org/photos/191/67/01916720014636948118849.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/153/68/0153682001215622288.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0417827001348417134.jpg&h=4b811776c367cc38141148efb67429c2,0,False,True
Chalcopyrite,https://www.mindat.org/photos/119/99/0119993001260149219.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/322/15/0322153001149066315.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0536117001329739146.jpg&h=6673bdc194abd1a9e60bfd3b0b9755f6,0,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0022902001160307234.jpg&h=a664d6b8602e6b17889b002067eb511e,0,False,True
Pyrite,https://www.mindat.org/photos/785/48/0785485001314581696.jpg,1,False,True
Hematite,https://www.mindat.org/xpic.php?fname=0480788001330725858.jpg&h=cde6b96a2d2cd64f8c23401050cb5c83,0,False,True
Sphalerite,https://www.mindat.org/photos/888/44/0888444001123506631.jpg,1,False,True
Stibnite,https://www.mindat.org//imagecache/44/b1/03354780014977507946640.jpg,0,False,True
Pyrite,https://www.mindat.org/photos/000/49/0000493001158509435.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/213/23/0213235001364156217.jpg,1,False,True
Graphite,https://www.mindat.org/photos/152/85/01528580014924044445345.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/xpic.php?fname=0510754001340450351.jpg&h=02a66d9ea0aa6e89dfab87c798222cfb,0,False,True
Pyrite,https://www.mindat.org/photos/604/20/0604203001213931145.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/506/19/0506197001261355958.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0703972001280477751.jpg&h=152afa22905f734d52a6b3e7627b4948,0,False,True
Galena,https://www.mindat.org/photos/368/28/0368284001247272767.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/128/40/0128409001427369050.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/photos/655/22/0655223001315540439.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/764/66/07646660014612567563113.jpg,1,False,True
Hematite,https://www.mindat.org/xpic.php?fname=05699160014366863282303.jpg&h=45f52dcf5edacb9bce67841a3185cdf0,0,False,True
Stibnite,https://www.mindat.org/xpic.php?fname=0374836001294085735.jpg&h=64ab8a2ed7081dd3f83f22bb2a78c208,0,False,True
Sphalerite,https://www.mindat.org/photos/783/60/0783604001239626209.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/photos/554/98/0554988001292476140.jpg,1,False,True
Hematite,https://www.mindat.org/photos/348/46/0348465001263103517.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/462/46/0462464001158020707.jpg,1,False,True
Hematite,https://www.mindat.org/photos/684/00/0684003001297467896.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/234/30/0234303001223410359.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/photos/214/37/0214375001296505425.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/043/08/0043086001073128561.jpg,1,False,True
Hematite,https://www.mindat.org/photos/963/73/0963738001189031280.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/016/19/0016197001150367633.jpg,1,False,True
Hematite,https://www.mindat.org/photos/071/86/0071867001117314958.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/832/88/0832886001296344569.jpg,1,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=0642349001355445090.jpg&h=e4dce050bb2242f6de04de9b2dfcbf1c,0,False,True
Arsenopyrite,https://www.mindat.org//imagecache/e3/e2/05591020014977572463163.jpg,0,False,True
Stibnite,https://www.mindat.org/xpic.php?fname=0261381001212864793.jpg&h=d326fc0a99cefa57634013251aff5bbc,0,False,True
Molybdenite,https://www.mindat.org//imagecache/06/0e/05247180014975075937964.jpg,0,False,True
Stibnite,https://www.mindat.org/xpic.php?fname=0694448001295377560.jpg&h=653090ff1afc14e2ad7d67829a2dc912,0,False,True
Pyrite,https://www.mindat.org/photos/327/17/0327171001298178179.jpg,1,False,True
Molybdenite,https://www.mindat.org//imagecache/28/bf/05806230014966793353232.jpg,0,False,True
Hematite,https://www.mindat.org/photos/842/02/0842022001259188043.jpg,1,False,True
Stibnite,https://www.mindat.org/photos/771/90/0771903001234991988.jpg,1,False,True
Galena,https://www.mindat.org/photos/780/79/0780798001280068382.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0250218001297627831.jpg&h=06ffd14c19733c8ca4e119125a9cf208,0,False,True
Pyrite,https://www.mindat.org/photos/924/67/0924679001350225501.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0329187001176109319.jpg&h=beaee07f486e6f2555ea7c11ebc92293,0,False,True
Hematite,https://www.mindat.org/photos/310/23/03102320014427380675880.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/photos/119/96/01199630014617049636356.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/712/64/0712647001383508324.jpg,1,False,True
Graphite,https://www.mindat.org/xpic.php?fname=0213928001391047376.jpg&h=33b6c8a4ea68ee6e1e62942d17ca8fca,0,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=0132174001270923874.jpg&h=e82f35093e31066782298f9183c0f39f,0,False,True
Pyrite,https://www.mindat.org/photos/027/55/0027553001191028260.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/xpic.php?fname=0187626001298952966.jpg&h=94ff9f55363c409a892bd198e1497b94,0,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0531465001394483867.jpg&h=09f6c16872b545ed902a1744a67fd2c3,0,False,True
Pyrite,https://www.mindat.org/photos/962/45/0962455001312652954.jpg,1,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=0328833001258577353.jpg&h=59383cb8e4e33373af1c72b3cb146a91,0,False,True
Arsenopyrite,https://www.mindat.org/photos/544/67/0544673001195288721.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/455/48/0455480001226068475.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/509/19/0509190001254725269.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/604/83/0604839001329486011.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/020/39/0020396001308079844.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0211328001326846665.jpg&h=46c0272ca0881cd07f8e43d9a81e4790,0,False,True
Sphalerite,https://www.mindat.org/photos/311/00/0311002001264882691.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/981/31/0981312001277987183.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0401479001363399155.jpg&h=e548e936534b710a3f2c5b4cabcb67e4,0,False,True
Molybdenite,https://www.mindat.org/xpic.php?fname=05909510014393686101380.jpg&h=935e4ba2e9db1a15d8805109eca9eff9,0,False,True
Hematite,https://www.mindat.org/photos/443/49/0443498001198956846.jpg,1,False,True
Galena,https://www.mindat.org/photos/364/76/0364762001253455525.jpg,1,False,True
Hematite,https://www.mindat.org/photos/216/11/0216118001289889642.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0185089001206212328.jpg&h=a1541c2184a3ba57cbe10e5c7c44dc2b,0,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=0656949001384941166.jpg&h=2a597d1b73e15759c09514bacc0bc037,0,False,True
Galena,https://www.mindat.org/photos/751/10/0751100001148226502.jpg,1,False,True
Galena,https://www.mindat.org/xpic.php?fname=0487983001326891381.jpg&h=236173fc6729b94c2cb71c40e2b1e293,0,False,True
Galena,https://www.mindat.org/photos/859/51/0859513001343452326.jpg,1,False,True
Stibnite,https://www.mindat.org/xpic.php?fname=0544845001432369878.jpg&h=c9fc5daad8c679e9f64745be3d069ec3,0,False,True
Chalcopyrite,https://www.mindat.org/photos/677/75/0677753001131995289.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/424/40/0424409001129381904.jpg,1,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=0521584001240054290.jpg&h=d9536d548a1e88a639a370377800becd,0,False,True
Stibnite,https://www.mindat.org/xpic.php?fname=0497951001186677891.jpg&h=3b98c4437430dfa70d31b0bc676f56cd,0,False,True
Pyrite,https://www.mindat.org/photos/555/70/0555702001335552797.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/505/31/0505314001012635687.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/501/66/0501667001231262168.jpg,1,False,True
Stibnite,https://www.mindat.org/xpic.php?fname=08172220014486288823302.jpg&h=1ada47352475fa5b9746fb5bc842a604,0,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=0462892001397125310.jpg&h=f9ecbda385b119ab1c7538b9153fae40,0,False,True
Hematite,https://www.mindat.org/xpic.php?fname=0393360001245435615.jpg&h=1285d5521cfc6be612dd65971c042047,0,False,True
Galena,https://www.mindat.org/xpic.php?fname=09381040014455544784578.jpg&h=30d2329576372f9159b20023fc14ded6,0,False,True
Sphalerite,https://www.mindat.org/photos/283/62/0283626001233870961.jpg,1,False,True
Graphite,https://www.mindat.org/xpic.php?fname=0174095001320779951.jpg&h=1eb49f311c87da4a6e61fd049e5397a4,0,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=0857037001186560612.jpg&h=545d8757e4551d328c7e2e08349924fc,0,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=0072784001297679622.jpg&h=03334f9e8b8d0b6472708369da357885,0,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=0235054001275327438.jpg&h=cb06364aed8fad7a96652c838067a757,0,False,True
Galena,https://www.mindat.org/xpic.php?fname=0409631001326571205.jpg&h=5857ee85b9381efe931920e8c6afd304,0,False,True
Galena,https://www.mindat.org/photos/386/22/0386226001305502394.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/466/92/0466925001292356614.jpg,1,False,True
Graphite,https://www.mindat.org/xpic.php?fname=0472829001235278524.jpg&h=4e595cedeaeabcdb32529e436d9c7b84,0,False,True
Sphalerite,https://www.mindat.org/photos/516/92/0516929001318656513.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/photos/377/78/0377786001144525855.jpg,1,False,True
Molybdenite,https://www.mindat.org/photos/429/17/0429175001412690203.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/194/05/0194059001341325803.jpg,1,False,True
Stibnite,https://www.mindat.org/xpic.php?fname=03621020014839138013399.jpg&h=17670fe6c1cb61b5ae15be1f3a81f8e3,0,False,True
Sphalerite,https://www.mindat.org//imagecache/44/71/00391710014977658314555.jpg,0,False,True
Hematite,https://www.mindat.org//imagecache/aa/dc/03193070014970393946194.jpg,0,False,True
Hematite,https://www.mindat.org/photos/575/21/0575217001209522197.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/photos/654/62/0654626001033600604.jpg,1,False,True
Stibnite,https://www.mindat.org/xpic.php?fname=0177191001281638900.jpg&h=40945b2507a36bf2aefe88fa449c7674,0,False,True
Pyrite,https://www.mindat.org/photos/599/58/0599588001167842596.jpg,1,False,True
Hematite,https://www.mindat.org/photos/446/33/0446335001203937294.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/504/37/0504370001163865042.jpg,1,False,True
Hematite,https://www.mindat.org/photos/345/81/0345817001411141870.jpg,1,False,True
Hematite,https://www.mindat.org/photos/848/79/08487930014633686051275.jpg,1,False,True
Hematite,https://www.mindat.org/xpic.php?fname=0803402001312589932.jpg&h=63a06143774c962870e5ff5725859e78,0,False,True
Chalcopyrite (Var: Blister Copper),https://www.mindat.org/xpic.php?fname=0990811001317089371.jpg&h=2a83e42ca0ee7055d198623178f1901a,0,False,True
Pyrite,https://www.mindat.org/photos/081/29/0081290001299575563.jpg,1,False,True
Chalcopyrite,https://www.mindat.org/xpic.php?fname=0674736001386697418.jpg&h=40be44444d94f4a885df244c2bcdec95,0,False,True
Arsenopyrite,https://www.mindat.org/photos/962/73/0962736001206800066.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0664381001357781093.jpg&h=deec2b7fb4d39c5cd0e8890f781f7d37,0,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0769859001227382581.jpg&h=fbcc723ed0e2fd135098a44f1b0b1add,0,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0443957001168527292.jpg&h=7e002e3de4c6b3e0496801543347a039,0,False,True
Pyrite,https://www.mindat.org/photos/941/46/0941463001139072396.jpg,1,False,True
Galena,https://www.mindat.org/photos/663/75/0663757001141646642.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/141/12/0141120001364587081.jpg,1,False,True
Galena,https://www.mindat.org/photos/592/91/0592916001319027890.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/863/46/08634650014913739045612.jpg,1,False,True
Stibnite,https://www.mindat.org/xpic.php?fname=0763370001220893054.jpg&h=f09263d7c4153c85329adb27885dc56b,0,False,True
Sphalerite,https://www.mindat.org/photos/923/07/0923079001267858829.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/110/32/0110324001307584555.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0038096001324009833.jpg&h=ff05163792b39120ba08143645a2760d,0,False,True
Pyrite,https://www.mindat.org/photos/002/39/0002398001387241018.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0342063001272659155.jpg&h=ee95e8222c1edde6493ad550784e6295,0,False,True
Hematite,https://www.mindat.org/xpic.php?fname=0184655001188171838.jpg&h=0ed2781faeb9f2ced1102bcf45237ff3,0,False,True
Hematite,https://www.mindat.org/photos/590/76/0590762001393111317.jpg,1,False,True
Chalcopyrite,https://www.mindat.org/photos/896/85/0896855001320515750.jpg,1,False,True
Hematite,https://www.mindat.org/photos/003/27/00032770011809577131.jpg,1,False,True
Hematite,https://www.mindat.org/photos/266/39/0266395001198954127.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/photos/133/76/0133764001402603667.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0230255001375166819.jpg&h=fbcc760977ca19b779f02599c8698738,0,False,True
Galena,https://www.mindat.org/photos/544/54/0544543001168486795.jpg,1,False,True
Sphalerite (Var: Marmatite),https://www.mindat.org/xpic.php?fname=0107682001176411686.jpg&h=bb9a390d590dfce63299c134da4cd82f,0,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0157250001375166705.jpg&h=7b308ec9386ebed59b5fa506e232cbfd,0,False,True
Pyrite,https://www.mindat.org/photos/112/07/0112077001319782545.jpg,1,False,True
Chalcopyrite,https://www.mindat.org/photos/985/59/0985597001229120737.jpg,1,False,True
Stibnite,https://www.mindat.org/photos/861/00/0861003001190561776.jpg,1,False,True
Stibnite,https://www.mindat.org/photos/894/59/0894590001135170045.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/498/71/0498715001399215759.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/836/61/08366160014476992754341.jpg,1,False,True
Hematite,https://www.mindat.org/photos/823/46/0823461001087739288.jpg,1,False,True
Hematite,https://www.mindat.org/photos/964/65/0964656001298330782.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0187609001274257023.jpg&h=faff256e6c02ee68637bcad0bec5a4d0,0,False,True
Hematite,https://www.mindat.org/photos/505/14/05051460014386882048237.jpg,1,False,True
Galena,https://www.mindat.org/photos/153/12/0153122001255244565.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/180/51/0180518001309900488.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/138/16/0138163001321317259.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/photos/163/43/0163431001384254919.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/373/78/0373787001290973638.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/030/10/00301050014471032336796.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/038/49/0038492001327636953.jpg,1,False,True
Chalcopyrite,https://www.mindat.org/xpic.php?fname=0018424001294565954.jpg&h=a34ef031a925f11080fde2af317efdac,0,False,True
Sphalerite,https://www.mindat.org/photos/277/88/0277886001061491593.jpg,1,False,True
Chalcopyrite,https://www.mindat.org/xpic.php?fname=0795013001295063699.jpg&h=c76c8606c6e6cedf0f600745a31f12a4,0,False,True
Pyrite,https://www.mindat.org/photos/299/32/0299328001260161987.jpg,1,False,True
Galena,https://www.mindat.org/photos/942/11/09421100014948751996658.jpg,1,False,True
Galena,https://www.mindat.org/photos/068/51/0068516001286906836.jpg,1,False,True
Chalcopyrite,https://www.mindat.org/xpic.php?fname=0155456001418749698.jpg&h=6aa26fae95da82c7a5a80817d0d1cc1b,0,False,True
Galena,https://www.mindat.org/photos/528/06/05280610014579357363552.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0209267001406560190.jpg&h=1e509d45940e953d1a9413949e4046aa,0,False,True
Stibnite,https://www.mindat.org/photos/952/64/0952643001163268470.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/223/16/0223162001192462101.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/605/83/0605836001216151988.jpg,1,False,True
Molybdenite,https://www.mindat.org/photos/913/71/09137150014945536163221.jpg,1,False,True
Hematite (Var: Martite),https://www.mindat.org/xpic.php?fname=0073127001195425908.jpg&h=9f85edf34ad199bb6834b25516b5a01e,0,False,True
Galena,https://www.mindat.org/photos/696/96/0696963001229437320.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/296/72/0296722001257607394.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/213/31/0213315001080638320.jpg,1,False,True
Some Pyrites In Situ,https://www.mindat.org/photos/669/96/0669967001233295322.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/587/54/0587546001274908029.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=07859870014598291473179.jpg&h=ff80d705cb4d2fd95ec43a0f72256258,0,False,True
Pyrite,https://www.mindat.org/photos/658/00/0658004001325809283.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/475/01/0475010001142320398.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/xpic.php?fname=0266114001239727595.jpg&h=acbc84f716bc72f7f4141d7a127cfc89,0,False,True
Stibnite,https://www.mindat.org//imagecache/68/b7/04719760014977656214096.jpg,0,False,True
Pyrite,https://www.mindat.org/photos/337/87/0337879001377362386.jpg,1,False,True
Galena,https://www.mindat.org/xpic.php?fname=03513610014474943281695.jpg&h=25e81ea10fc3ff9acf0c53f8f606ee9c,0,False,True
Galena,https://www.mindat.org/photos/340/14/0340140001204869006.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/887/78/0887786001254764006.jpg,1,False,True
Hematite,https://www.mindat.org/photos/524/57/05245790014460938079360.jpg,1,False,True
Hematite,https://www.mindat.org//imagecache/27/9d/07511610014965625981695.jpg,0,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0536565001377502347.jpg&h=44c65fa1f672c77d0f4f00cc2d534db0,0,False,True
Arsenopyrite,https://www.mindat.org/photos/553/00/0553007001296452960.jpg,1,False,True
Hematite,https://www.mindat.org/photos/057/91/0057919001244953918.jpg,1,False,True
Hematite,https://www.mindat.org/xpic.php?fname=0991510001424777040.jpg&h=088d4aa99fa09ef5779804a3029b5f9c,0,False,True
Hematite,https://www.mindat.org/photos/988/25/0988251001312175238.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/xpic.php?fname=0952672001332149731.jpg&h=b72fa141ebc27449a2c954305a78386f,0,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=0304179001354036629.jpg&h=b313fc15f49df508a9b42ace4f275660,0,False,True
Pyrite,https://www.mindat.org/photos/916/98/0916988001281480211.jpg,1,False,True
Hematite,https://www.mindat.org/xpic.php?fname=0338572001263415291.jpg&h=76e36c23fff94e0e44259d196ca80a72,0,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=0177409001420585241.jpg&h=93699d435900ac8594a13bbef5ad6694,0,False,True
Pyrite,https://www.mindat.org/photos/282/51/0282517001118215977.jpg,1,False,True
Chalcopyrite,https://www.mindat.org/photos/558/30/0558307001284138546.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/391/40/0391403001350996941.jpg,1,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=02007590014408359544136.jpg&h=99a0d89b2188124c80235fbd1fd68853,0,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0479956001248893809.jpg&h=fd581ed4bb57968e5bab92ef2301fd55,0,False,True
Pyrite,https://www.mindat.org/photos/220/92/0220922001118415954.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0348859001240634662.jpg&h=0d0e3a7fc05b150e59dbb8978b5e8576,0,False,True
Hematite (Var: Iron Rose),https://www.mindat.org/xpic.php?fname=0524491001192880010.jpg&h=b48412be285ada26050935d9bde9b7e8,0,False,True
Stibnite,https://www.mindat.org/photos/318/52/0318523001302993711.jpg,1,False,True
Hematite,https://www.mindat.org/photos/749/48/0749487001203937540.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/541/07/0541077001354483588.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/261/32/0261323001122527607.jpg,1,False,True
Galena,https://www.mindat.org/photos/368/43/0368436001196993433.jpg,1,False,True
Hematite,https://www.mindat.org/photos/520/68/05206880014431635437096.jpg,1,False,True
Chalcopyrite,https://www.mindat.org/photos/354/74/03547490014417349025070.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/770/53/0770534001137095315.jpg,1,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=08331340014976254838288.jpg&h=8f738899943b2bce1bb4f00b9f2a3a5f,0,False,True
Pyrite,https://www.mindat.org/photos/635/12/0635120001407704994.jpg,1,False,True
Stibnite,https://www.mindat.org/xpic.php?fname=0584199001398287423.jpg&h=f2d6de8beb43c92ce7936c2bb4756d2b,0,False,True
Stibnite,https://www.mindat.org/photos/525/18/0525182001142714762.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0015413001275327093.jpg&h=9b8cffac4ea3aab6488dcf0a7652ed36,0,False,True
Pyrite,https://www.mindat.org/photos/164/95/0164951001172000716.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0591370001275009204.jpg&h=faf1d026f3ade6116265b0a01cd2116d,0,False,True
Graphite,https://www.mindat.org/xpic.php?fname=0793952001401877394.jpg&h=0bc0f47e2c7e57b4c6a6da816919edfa,0,False,True
Galena,https://www.mindat.org/xpic.php?fname=0774275001197832006.jpg&h=e3e83254ebef1a23cb8b84274c0553ba,0,False,True
Arsenopyrite,https://www.mindat.org/xpic.php?fname=0703418001296310054.jpg&h=b6b34351117a2bb8f59ef547c73994cf,0,False,True
Galena,https://www.mindat.org/photos/118/45/0118451001210815986.jpg,1,False,True
Hematite,https://www.mindat.org/photos/994/72/0994729001285014190.jpg,1,False,True
Molybdenite,https://www.mindat.org/photos/277/16/0277168001379006122.jpg,1,False,True
Sphalerite (Var: Marmatite),https://www.mindat.org/xpic.php?fname=0533141001305615909.jpg&h=a9f67ca739b7cd939dde8b8db4c849f1,0,False,True
Andrrade Iron Mine Showing Banded Hematite.,https://www.mindat.org//imagecache/94/f1/03936560014977323085484.jpg,0,False,True
Pyrite,https://www.mindat.org/photos/166/15/0166150001204949131.jpg,1,False,True
